33,Walking,49436922317000,-2.5606253,3.6774938,0.95342433
33,Walking,49437032303000,-0.38136974,7.205164,8.117727
33,Walking,49437142318000,0.7627395,3.0237172,-4.630918
33,Walking,49437252304000,-1.7978859,5.9793324,-0.9942854
33,Walking,49437362289000,-1.7978859,8.430995,-0.10896278
33,Walking,49437472305000,4.6036777,14.137921,0.46309182
33,Walking,49437582290000,-3.6774938,13.593107,-3.0237172
33,Walking,49437692306000,3.173541,9.234595,-1.2666923
33,Walking,49437802292000,-1.0351465,1.7570249,-2.0294318
33,Walking,49437912307000,-5.366417,15.241169,10.991621
33,Walking,49438012253000,-4.0180025,14.560152,-1.9477097
33,Walking,49438082321000,3.173541,9.112013,-4.630918
33,Walking,49438192337000,-1.1849703,5.325556,-2.4108016
33,Walking,49438252243000,-0.38136974,8.349273,-0.27240697
33,Walking,49438362289000,2.2609777,11.032481,0.040861044
33,Walking,49438472305000,-0.38136974,14.137921,0.95342433
33,Walking,49438582290000,-8.158588,16.43976,1.2666923
33,Walking,49438692306000,0.42223078,3.336985,-1.56634
33,Walking,49438802292000,-3.0237172,3.445948,0.8036005
33,Walking,49438912307000,-3.3642259,1.3075534,2.3426998
33,Walking,49439012283000,2.3699405,5.6660647,-4.4810944
33,Walking,49439122299000,-1.3075534,6.469665,-0.8036005
33,Walking,49439222305000,-1.7978859,9.534244,0.7218784
33,Walking,49439332290000,4.099725,13.565866,0.6537767
33,Walking,49439432296000,0.313268,12.367276,-2.4925237
33,Walking,49439542312000,-3.1463003,11.372991,0.10896278
33,Walking,49439652298000,-0.8036005,1.7978859,-1.920469
33,Walking,49439762314000,-4.2904096,9.043911,4.0588636
33,Walking,49439872299000,-2.6423476,7.082581,-2.1111538
33,Walking,49439982345000,1.7570249,9.043911,-1.525479
33,Walking,49440092300000,-0.6946377,6.1291566,-2.7921712
33,Walking,49440202316000,0.19068487,11.073342,0.5720546
33,Walking,49440312332000,0.6537767,14.982383,1.1168685
33,Walking,49440422317000,-5.6252036,15.745122,-3.5957718
33,Walking,49440532303000,4.140586,6.0474343,-1.1441092
33,Walking,49440632278000,-1.7297841,1.4165162,-1.334794
33,Walking,49440732284000,-1.3075534,19.19107,15.595298
33,Walking,49440842300000,-5.8158884,17.692831,-0.10896278
33,Walking,49440942276000,0.10896278,11.073342,0.61291564
33,Walking,49441052292000,1.0351465,8.689782,-1.525479
33,Walking,49441162307000,0.92618364,10.147159,-0.0
33,Walking,49441272293000,-0.0,15.636159,1.4573772
33,Walking,49441382309000,-7.9270425,16.208214,-0.84446156
33,Walking,49441492294000,2.7649305,4.7126403,-0.9942854
33,Walking,49441602310000,-2.9147544,2.7649305,-0.3405087
33,Walking,49441652176000,-5.012288,12.912089,7.8861814
33,Walking,49441762344000,-2.2201166,5.284695,-2.6423476
33,Walking,49441872299000,1.3756552,6.782933,-4.099725
33,Walking,49441972336000,-1.3756552,5.284695,-1.879608
33,Walking,49442082290000,-1.7978859,10.18802,1.5390993
33,Walking,49442192276000,2.6832085,14.1787815,0.14982383
33,Walking,49442302292000,-2.982856,13.375181,-5.09401
33,Walking,49442412307000,4.862464,7.9270425,-0.50395286
33,Walking,49442522293000,-1.920469,1.4982382,-1.920469
33,Walking,49442622268000,-3.0237172,17.62473,12.217452
33,Walking,49442722275000,-5.8976107,16.358038,-1.6889231
33,Walking,49442832290000,0.95342433,11.413852,-0.6537767
33,Walking,49442932266000,0.23154591,8.281172,-1.525479
33,Walking,49443042312000,-0.5720546,10.61025,1.2666923
33,Walking,49443152298000,1.4573772,14.369467,0.61291564
33,Walking,49443262314000,-3.9771416,13.906375,-3.718355
33,Walking,49443372482000,4.372132,7.3141265,-0.42223078
33,Walking,49443482315000,-2.1383946,2.9147544,-0.88532263
33,Walking,49443592300000,-2.2201166,18.305748,12.871228
33,Walking,49443702347000,-6.3607025,17.543009,1.0351465
33,Walking,49443812301000,-1.4573772,9.575105,0.040861044
33,Walking,49443922348000,-0.29964766,8.076866,-0.10896278
33,Walking,49444032303000,0.08172209,10.038197,0.27240697
33,Walking,49444142318000,0.95342433,13.824653,0.7627395
33,Walking,49444242294000,-7.8180795,16.317177,0.23154591
33,Walking,49444352310000,1.8387469,4.140586,-0.7627395
33,Walking,49444452285000,-3.1054392,2.3699405,-0.23154591
33,Walking,49444562301000,-2.4516625,11.34575,9.724928
33,Walking,49444672317000,-0.7218784,5.8567495,-2.070293
33,Walking,49444782303000,-0.38136974,8.471856,0.19068487
33,Walking,49444892318000,-1.56634,9.697687,1.1441092
33,Walking,49444992264000,1.7978859,12.299174,0.6537767
33,Walking,49445102340000,0.53119355,12.639683,0.46309182
33,Walking,49445202224000,-7.164303,14.750836,1.5390993
33,Walking,49445312301000,1.1168685,2.6832085,-1.334794
33,Walking,49445422317000,-5.012288,5.09401,2.3699405
33,Walking,49445532303000,-1.2258313,8.730643,4.671779
33,Walking,49445632400000,4.2904096,8.471856,-5.053149
33,Walking,49445732284000,-0.9942854,6.932757,-0.8036005
33,Walking,49445842300000,-1.0760075,7.668256,-0.9942854
33,Walking,49445942306000,3.255263,13.484144,0.14982383
33,Walking,49446052292000,-0.14982383,11.75436,-0.7218784
33,Walking,49446162307000,-5.938472,13.906375,0.9942854
33,Walking,49446262344000,-0.10896278,3.1463003,-1.0760075
33,Walking,49446372299000,-2.1111538,3.1463003,0.92618364
33,Walking,49446472305000,-6.1700177,4.2086873,1.607201
33,Walking,49446582290000,2.4108016,6.2789803,-6.238119
33,Walking,49446702347000,-0.3405087,6.5922484,-2.982856
33,Walking,49446812332000,-0.5720546,9.80665,0.6946377
33,Walking,49446872238000,2.0294318,11.182305,0.50395286
33,Walking,49446972336000,0.27240697,14.369467,1.56634
33,Walking,49447072250000,-7.3549876,15.894946,0.88532263
33,Walking,49447182327000,2.9556155,4.3312707,-0.8036005
33,Walking,49447292312000,-2.982856,2.8330324,0.313268
33,Walking,49447402298000,-3.3642259,11.563675,8.430995
33,Walking,49447512344000,1.1168685,5.6252036,-5.5162406
33,Walking,49447612289000,-1.1168685,5.434519,-0.7627395
33,Walking,49447712265000,-1.9885708,7.5456724,-0.19068487
33,Walking,49447822311000,1.1441092,12.026767,0.46309182
33,Walking,49447932327000,0.50395286,12.789507,-0.42223078
33,Walking,49448042312000,-7.164303,15.132206,0.6537767
33,Walking,49448152298000,0.6946377,2.8330324,-1.1849703
33,Walking,49448262314000,-4.2495484,4.440233,1.3756552
33,Walking,49448372299000,-1.1168685,2.9556155,4.140586
33,Walking,49448472275000,2.9147544,3.568531,-4.8216033
33,Walking,49448582351000,-0.14982383,6.701211,-2.1383946
33,Walking,49448692306000,1.1849703,9.275456,-0.6537767
33,Walking,49448802292000,1.6889231,14.369467,0.10896278
33,Walking,49448912307000,-0.14982383,12.408136,-3.2961242
33,Walking,49449012283000,1.0351465,9.765789,-0.19068487
33,Walking,49449122329000,-1.3075534,2.5333846,-1.7297841
33,Walking,49449222275000,-3.0237172,10.691973,7.3958488
33,Walking,49449332290000,-6.2789803,10.691973,-4.140586
33,Walking,49449442306000,-0.7627395,10.378705,0.27240697
33,Walking,49449552292000,0.61291564,7.504812,-2.2201166
33,Walking,49449662307000,-0.88532263,10.691973,0.7627395
33,Walking,49449772293000,1.2258313,14.601013,1.4982382
33,Walking,49449882309000,-6.1291566,16.167353,-2.7921712
33,Walking,49449982315000,3.759216,6.0201936,-0.6946377
33,Walking,49450092300000,-2.1383946,1.4573772,-1.7570249
33,Walking,49450202316000,-2.3018389,18.768839,15.4046135
33,Walking,49450252182000,-4.399372,4.2904096,-2.3426998
33,Walking,49450362289000,1.0760075,5.6660647,-4.372132
33,Walking,49450462265000,0.50395286,6.932757,-2.1792557
33,Walking,49450572311000,-0.6946377,9.275456,0.040861044
33,Walking,49450682296000,4.671779,13.6748295,0.040861044
33,Walking,49450792312000,-1.334794,12.912089,-3.6774938
33,Walking,49450902298000,3.9090397,9.534244,-0.42223078
33,Walking,49451012314000,-1.3756552,1.56634,-1.7570249
33,Walking,49451122299000,-3.7864566,16.589584,11.304889
33,Walking,49451222275000,-4.2904096,13.865514,-2.6014864
33,Walking,49451332290000,0.27240697,12.639683,1.4165162
33,Walking,49451442306000,-0.7218784,8.281172,-0.5720546
33,Walking,49451552292000,0.50395286,10.923519,0.14982383
33,Walking,49451652267000,1.9885708,14.410328,1.9885708
33,Walking,49451762314000,-5.012288,14.941522,-3.759216
33,Walking,49451872299000,3.9499009,6.891896,-0.50395286
33,Walking,49451972305000,-2.3699405,2.0294318,-0.9942854
33,Walking,49452082290000,-1.4982382,17.815414,14.437569
33,Walking,49452192306000,-5.7477865,16.630445,1.607201
33,Walking,49452302322000,-0.9942854,10.038197,0.9942854
33,Walking,49452412307000,0.42223078,8.008764,-1.0351465
33,Walking,49452522293000,2.2201166,11.304889,0.040861044
33,Walking,49452622268000,1.56634,16.08563,1.6889231
33,Walking,49452722305000,-7.3141265,14.47843,-0.3405087
33,Walking,49452832290000,3.1463003,5.6660647,-0.7218784
33,Walking,49452942306000,-2.7921712,2.6832085,-0.040861044
33,Walking,49453052292000,-1.607201,13.715691,9.915613
33,Walking,49453162307000,-2.5606253,7.8861814,0.040861044
33,Walking,49453272293000,-1.6480621,7.082581,0.7218784
33,Walking,49453382309000,-0.9942854,7.3141265,-0.42223078
33,Walking,49453482315000,1.4982382,11.686258,0.61291564
33,Walking,49453592300000,-0.19068487,14.09706,0.5720546
33,Walking,49453702316000,-6.5513873,14.7916975,1.4165162
33,Walking,49453812515000,0.313268,2.3699405,-2.0294318
33,Walking,49453922317000,-4.2495484,4.944186,3.405087
33,Walking,49454022262000,-3.8273177,4.372132,1.3756552
33,Walking,49454122268000,4.0180025,4.140586,-5.706926
33,Walking,49454222275000,-1.7978859,6.3198414,-0.50395286
33,Walking,49474936722000,-1.334794,5.434519,6.469665
33,Walking,49475010269000,-1.2258313,5.5162406,6.4424243
33,Walking,49475072342000,-0.7218784,5.134871,6.782933
33,Upstairs,49609902298000,-1.56634,2.6832085,1.0351465
33,Upstairs,49609952286000,3.1463003,13.988097,0.95342433
33,Upstairs,49610062301000,0.7218784,6.932757,-0.0
33,Upstairs,49610172317000,1.920469,7.8861814,0.5720546
33,Upstairs,49610272232000,2.3699405,7.504812,0.19068487
33,Upstairs,49610322250000,3.9090397,8.812365,0.88532263
33,Upstairs,49610432297000,5.8976107,15.826844,1.879608
33,Upstairs,49610542312000,3.5276701,10.038197,-0.7218784
33,Upstairs,49610652298000,-3.0645783,8.962189,0.7627395
33,Upstairs,49610762314000,2.2201166,5.053149,2.7921712
33,Upstairs,49610872269000,0.313268,1.920469,5.325556
33,Upstairs,49610922256000,1.7978859,10.119919,1.7297841
33,Upstairs,49611032303000,2.7240696,10.991621,0.84446156
33,Upstairs,49611142319000,1.1441092,8.430995,-0.08172209
33,Upstairs,49611242294000,1.4982382,8.008764,0.19068487
33,Upstairs,49611292251000,0.95342433,7.5456724,1.7570249
33,Upstairs,49611402298000,5.6660647,12.789507,2.4516625
33,Upstairs,49611512314000,1.6480621,13.0619135,0.46309182
33,Upstairs,49611622299000,0.6537767,10.038197,1.7570249
33,Upstairs,49611732315000,1.2258313,6.469665,1.4982382
33,Upstairs,49611842300000,0.6946377,3.8273177,3.2961242
33,Upstairs,49611942306000,4.7126403,15.5135765,3.636633
33,Upstairs,49612052292000,1.4573772,12.680544,1.7570249
33,Upstairs,49612162308000,0.61291564,7.5456724,0.27240697
33,Upstairs,49612212143000,2.4516625,8.771504,0.040861044
33,Upstairs,49612322433000,0.9942854,7.246025,0.88532263
33,Upstairs,49612432297000,5.407278,15.023244,2.7240696
33,Upstairs,49612542312000,0.53119355,15.826844,1.0760075
33,Upstairs,49612652298000,-1.7570249,9.997335,1.2666923
33,Upstairs,49612762314000,0.50395286,6.2789803,0.8036005
33,Upstairs,49612872299000,0.92618364,4.440233,2.5606253
33,Upstairs,49612972305000,4.2904096,14.859799,2.6832085
33,Upstairs,49613072281000,0.46309182,12.367276,1.1849703
33,Upstairs,49613182297000,1.56634,8.117727,0.313268
33,Upstairs,49613292312000,3.636633,7.668256,-0.040861044
33,Upstairs,49613402298000,3.636633,10.691973,1.7978859
33,Upstairs,49613512314000,1.4573772,15.241169,1.2666923
33,Upstairs,49613622330000,1.879608,10.269742,0.3405087
33,Upstairs,49613732315000,4.2086873,8.471856,0.313268
33,Upstairs,49613842300000,1.1849703,3.5957718,0.6946377
33,Upstairs,49613942306000,1.9885708,4.944186,6.510526
33,Upstairs,49614052292000,-0.9942854,8.430995,3.9499009
33,Upstairs,49614162308000,2.6832085,8.539958,0.92618364
33,Upstairs,49614272293000,4.4810944,7.9679036,-0.46309182
33,Upstairs,49614382309000,3.255263,10.732834,1.1441092
33,Upstairs,49614492294000,2.982856,13.715691,0.53119355
33,Upstairs,49614592270000,-0.23154591,10.991621,-0.27240697
33,Upstairs,49614702316000,0.46309182,9.275456,0.61291564
33,Upstairs,49614802292000,2.0294318,6.510526,1.5390993
33,Upstairs,49614912308000,0.10896278,4.3312707,1.2666923
33,Upstairs,49615012283000,6.2108784,5.7886477,10.528529
33,Upstairs,49615122299000,-1.4573772,8.962189,2.2609777
33,Upstairs,49615232345000,3.718355,10.501288,1.3075534
33,Upstairs,49615342300000,1.8387469,8.662541,0.3405087
33,Upstairs,49615442276000,0.7218784,8.812365,-0.6537767
33,Upstairs,49615552292000,3.336985,8.580819,-0.29964766
33,Upstairs,49615662338000,4.7126403,11.34575,1.6480621
33,Upstairs,49615772262000,1.9477097,14.056199,-1.7978859
33,Upstairs,49615882309000,4.2495484,10.841797,0.46309182
33,Upstairs,49615982345000,-0.5720546,6.891896,1.6889231
33,Upstairs,49616082260000,0.61291564,2.5333846,3.0237172
33,Upstairs,49616192306000,5.09401,3.405087,7.205164
33,Upstairs,49616302292000,-1.4573772,7.5456724,4.140586
33,Upstairs,49616412308000,3.759216,10.760075,0.53119355
33,Upstairs,49616522293000,3.2961242,8.19945,0.8036005
33,Upstairs,49616632309000,3.405087,7.164303,0.95342433
33,Upstairs,49616742294000,3.718355,10.991621,1.4165162
33,Upstairs,49616852310000,1.3756552,10.691973,-0.9125633
33,Upstairs,49616952255000,-0.14982383,10.760075,0.7627395
33,Upstairs,49617062271000,1.2666923,6.2789803,1.2666923
33,Upstairs,49617172348000,0.38136974,4.1814466,2.2201166
33,Upstairs,49617282303000,4.0180025,10.651112,8.076866
33,Upstairs,49617392349000,-1.334794,3.2961242,1.1441092
33,Upstairs,49617452286000,4.372132,13.6748295,1.2258313
33,Upstairs,49617562301000,2.070293,8.19945,0.08172209
33,Upstairs,49617672317000,1.56634,8.049625,0.8036005
33,Upstairs,49617782303000,5.407278,8.308413,1.9477097
33,Upstairs,49617892319000,3.636633,12.871228,0.7627395
33,Upstairs,49617992264000,2.982856,10.61025,0.10896278
33,Upstairs,49618092239000,-1.1849703,10.841797,1.4165162
33,Upstairs,49618202316000,2.4108016,7.014479,1.8387469
33,Upstairs,49618312332000,2.070293,4.0588636,3.336985
33,Upstairs,49618412277000,3.5276701,14.669114,3.5957718
33,Upstairs,49618472305000,-1.2258313,6.6331096,2.4516625
33,Upstairs,49618532272000,3.214402,12.108489,1.2666923
33,Upstairs,49618642319000,1.1441092,7.5456724,0.7627395
33,Upstairs,49618752304000,1.4573772,7.8180795,0.313268
33,Upstairs,49618862289000,4.0588636,9.343558,1.0351465
33,Upstairs,49618962295000,3.568531,12.176591,1.879608
33,Upstairs,49619072311000,3.405087,10.528529,0.50395286
33,Upstairs,49619182297000,-0.5720546,10.119919,1.5390993
33,Upstairs,49619292312000,1.9885708,4.8216033,2.2201166
33,Upstairs,49619402298000,0.38136974,1.8387469,3.8681788
33,Upstairs,49619512314000,0.10896278,7.273266,2.9147544
33,Upstairs,49619612259000,2.6423476,9.425281,0.95342433
33,Upstairs,49619722305000,1.607201,8.158588,0.23154591
33,Upstairs,49619822250000,0.92618364,8.117727,0.9942854
33,Upstairs,49619932297000,3.636633,10.460427,1.607201
33,Upstairs,49620042312000,1.0760075,12.217452,0.84446156
33,Upstairs,49620152298000,2.2609777,10.501288,0.53119355
33,Upstairs,49620252304000,1.4573772,9.302697,1.6480621
33,Upstairs,49620362289000,1.6889231,5.706926,1.9477097
33,Upstairs,49620462265000,1.920469,3.636633,3.7864566
33,Upstairs,49620572311000,3.5276701,15.595298,2.9147544
33,Upstairs,49620640365000,-0.5720546,5.366417,2.2609777
33,Upstairs,49620692367000,3.9499009,11.264028,1.1441092
33,Upstairs,49620802292000,1.920469,8.008764,0.92618364
33,Upstairs,49620912308000,2.1792557,8.240311,0.53119355
33,Upstairs,49621012222000,2.8738933,7.3549876,0.46309182
33,Upstairs,49621112259000,3.405087,13.988097,1.4573772
33,Upstairs,49621222305000,2.1111538,11.536434,0.19068487
33,Upstairs,49621332321000,1.920469,10.038197,-0.08172209
33,Upstairs,49621442306000,2.7649305,9.425281,1.0351465
33,Upstairs,49621552292000,2.7649305,5.47538,1.4573772
33,Upstairs,49621662308000,1.5390993,3.5276701,4.0180025
33,Upstairs,49621772293000,3.8273177,16.167353,2.5606253
33,Upstairs,49621882309000,3.1463003,8.539958,1.0760075
33,Upstairs,49621982315000,1.5390993,7.6954966,0.92618364
33,Upstairs,49622032242000,3.336985,9.043911,-0.38136974
33,Upstairs,49622142319000,1.334794,9.275456,-0.6537767
33,Upstairs,49622252304000,2.1111538,8.430995,-0.7218784
33,Upstairs,49622362289000,2.9147544,9.697687,0.10896278
33,Upstairs,49622462234000,2.3426998,14.206022,-1.2666923
33,Upstairs,49622572372000,2.1792557,9.343558,-0.50395286
33,Upstairs,49622682297000,0.38136974,8.076866,-1.334794
33,Upstairs,49622792312000,0.5720546,7.5865335,-0.040861044
33,Upstairs,49622902298000,1.1441092,8.008764,0.50395286
33,Upstairs,49623002273000,-1.525479,11.114203,1.3756552
33,Upstairs,49623102279000,2.3018389,10.079058,-0.040861044
33,Upstairs,49623212295000,1.4982382,10.337844,-0.61291564
33,Upstairs,49623322311000,2.4516625,9.765789,-0.5720546
33,Upstairs,49623432266000,2.0294318,9.343558,-0.7627395
33,Upstairs,49623542312000,1.6480621,10.079058,-0.3405087
33,Upstairs,49623652298000,0.84446156,8.539958,-1.3756552
33,Downstairs,49646322311000,-0.040861044,4.9850473,6.510526
33,Downstairs,49653862259000,1.1849703,9.765789,0.3405087
33,Downstairs,49653972305000,-0.0,10.079058,0.9942854
33,Downstairs,49654072250000,1.0760075,8.349273,1.2666923
33,Downstairs,49654172287000,1.0351465,6.3198414,-0.14982383
33,Downstairs,49654282303000,-2.070293,5.7886477,2.3018389
33,Downstairs,49654382278000,-0.0,14.750836,5.47538
33,Downstairs,49654492294000,-3.3642259,7.9270425,3.5276701
33,Downstairs,49654592331000,-0.46309182,3.718355,1.3756552
33,Downstairs,49654702316000,-0.19068487,6.510526,2.2201166
33,Downstairs,49654812301000,-1.4165162,9.915613,3.405087
33,Downstairs,49654922317000,-2.4516625,16.317177,3.5957718
33,Downstairs,49655032303000,1.7297841,17.393185,1.4165162
33,Downstairs,49655142319000,0.8036005,10.310603,-0.42223078
33,Downstairs,49655242294000,0.6537767,8.689782,0.6946377
33,Downstairs,49655352310000,-1.3756552,6.3607025,2.0294318
33,Downstairs,49655462295000,-0.0,9.956474,3.6774938
33,Downstairs,49655562332000,-0.95342433,14.601013,4.0588636
33,Downstairs,49655662308000,-2.4108016,6.5513873,5.8567495
33,Downstairs,49655772323000,-0.8036005,4.6036777,1.7978859
33,Downstairs,49655872238000,-0.7218784,5.9793324,2.1792557
33,Downstairs,49655982345000,-0.19068487,8.240311,2.8330324
33,Downstairs,49656082626000,-1.607201,7.4639506,3.0237172
33,Downstairs,49656182266000,0.6537767,9.384419,2.7649305
33,Downstairs,49656292312000,-1.2258313,6.0474343,-0.38136974
33,Downstairs,49656392319000,0.46309182,8.894087,2.982856
33,Downstairs,49656492264000,0.10896278,6.6331096,0.6946377
33,Downstairs,49656552322000,1.4573772,6.4424243,1.3075534
33,Downstairs,49656652389000,-3.6774938,8.662541,5.175732
33,Downstairs,49656762344000,-0.19068487,11.495573,5.5162406
33,Downstairs,49656822281000,-2.1792557,6.469665,4.140586
33,Downstairs,49656932327000,-2.0294318,5.243834,1.1441092
33,Downstairs,49657042312000,0.8036005,8.049625,3.173541
33,Downstairs,49657152298000,-0.84446156,8.962189,3.5957718
33,Downstairs,49657262314000,0.88532263,11.727119,0.84446156
33,Downstairs,49657372299000,-1.0760075,12.026767,0.08172209
33,Downstairs,49657482315000,-1.1168685,7.8180795,1.6889231
33,Downstairs,49657582260000,0.23154591,4.8216033,2.4925237
33,Downstairs,49657682266000,-0.23154591,8.308413,3.568531
33,Downstairs,49658112381000,-1.56634,4.440233,1.7570249
33,Downstairs,49658182266000,0.6946377,6.3198414,2.6014864
